,Date,Price,Low,High
2036,2008-02-08,73.5,72.52,74.6
2037,2008-02-11,75.19,72.77,75.96
2038,2008-02-12,74.45,73.79,77.05
2039,2008-02-13,77.73,73.27,78.85
2040,2008-02-14,75.8,75.18,77.88
2041,2008-02-15,72.96,71.94,75.19
2042,2008-02-19,72.08,71.55,74.0
2043,2008-02-20,73.64,71.1,73.88
2044,2008-02-21,69.9,69.37,74.21
2045,2008-02-22,72.08,69.86,72.21
2046,2008-02-25,73.27,71.41,73.5
2047,2008-02-26,71.69,70.28,73.5
2048,2008-02-27,70.87,69.57,71.48
2049,2008-02-28,67.85,67.11,70.6
2050,2008-02-29,64.47,63.97,67.5
2051,2008-03-03,62.43,61.2,64.49
2052,2008-03-04,65.34,61.23,66.6
2053,2008-03-05,64.9901,63.82,66.34
2054,2008-03-06,62.74,62.5,65.46
2055,2008-03-07,64.09,62.01,64.87
2056,2008-03-10,63.47,62.91,65.15
2057,2008-03-11,67.15,63.71,67.17
2058,2008-03-12,66.51,65.64,68.23
2059,2008-03-13,68.32,64.366,69.55
2060,2008-03-14,68.22,66.06,70.68
2061,2008-03-17,66.53,64.92,67.79
2062,2008-03-18,71.7,67.59,71.928
2063,2008-03-19,70.17,70.17,74.0
2064,2008-03-20,73.19,69.38,73.49
2065,2008-03-24,75.95,72.75,76.93
2066,2008-03-25,75.17,74.05,76.2899
2067,2008-03-26,73.8,73.24,75.12
2068,2008-03-27,70.8,70.7983,74.69
2069,2008-03-28,69.76,69.26,72.21
2070,2008-03-31,71.3,69.63,71.64
2071,2008-04-01,76.7,72.76,77.09
2072,2008-04-02,77.37,76.12,79.0
2073,2008-04-03,74.94,73.81,76.01
2074,2008-04-04,76.87,74.28,77.83
2075,2008-04-07,76.9,76.0,78.43
2076,2008-04-08,77.3,75.5,77.61
2077,2008-04-09,74.39,73.66,76.67
2078,2008-04-10,74.83,72.73,75.49
2079,2008-04-11,71.99,71.62,74.3
2080,2008-04-14,72.61,71.29,74.0
2081,2008-04-15,72.5,70.65,73.98
2082,2008-04-16,74.59,72.94,75.0
2083,2008-04-17,74.04,73.61,75.02
2084,2008-04-18,80.1,76.32,82.0
2085,2008-04-21,80.18,79.06,81.34
2086,2008-04-22,79.6,77.54,79.94
2087,2008-04-23,81.0,78.74,82.64
2088,2008-04-24,77.69,76.93,80.53
2089,2008-04-25,80.86,77.26,81.32
2090,2008-04-28,81.97,80.12,82.5
2091,2008-04-29,80.74,79.86,81.77
2092,2008-04-30,78.63,77.92,81.34
2093,2008-05-01,79.36,77.97,80.01
2094,2008-05-02,77.31,76.4,81.2
2095,2008-05-05,75.92,75.87,77.77
2096,2008-05-06,75.71,75.05,76.77
2097,2008-05-07,73.18,73.09,76.64
2098,2008-05-08,72.79,71.56,74.16
2099,2008-05-09,72.41,71.66,73.34
2100,2008-05-12,74.53,71.78,74.93
2101,2008-05-13,74.56,73.31,74.96
2102,2008-05-14,74.2,73.98,75.75
2103,2008-05-15,76.12,73.55,76.32
2104,2008-05-16,76.46,74.86,76.83
2105,2008-05-19,82.29,78.86,84.75
2106,2008-05-20,80.72,80.03,82.7
2107,2008-05-21,78.3,77.5,81.15
2108,2008-05-22,79.26,78.0,79.69
2109,2008-05-23,78.35,77.43,78.87
2110,2008-05-27,80.62,77.97,80.9
2111,2008-05-28,80.08,78.99,80.79
2112,2008-05-29,80.35,80.17,81.96
2113,2008-05-30,81.62,80.3,81.77
2114,2008-06-02,80.23,80.05,81.57
2115,2008-06-03,80.11,79.26,81.89
2116,2008-06-04,81.5,79.72,81.82
2117,2008-06-05,84.51,81.8,84.88
2118,2008-06-06,80.63,80.56,83.64
2119,2008-06-09,79.43,78.12,81.53
2120,2008-06-10,79.62,78.2,81.04
2121,2008-06-11,77.28,77.03,80.0
2122,2008-06-12,76.15,75.01,79.05
2123,2008-06-13,79.17,76.7,80.0
2124,2008-06-16,81.7,78.41,82.53
2125,2008-06-17,82.97,82.8,84.3
2126,2008-06-18,82.52,81.32,83.17
2127,2008-06-19,84.26,81.5,84.47
2128,2008-06-20,81.1,80.51,83.46
2129,2008-06-23,80.68,79.55,82.15
2130,2008-06-24,79.64,77.63,80.79
2131,2008-06-25,80.51,79.52,82.15
2132,2008-06-26,76.3,76.0,79.89
2133,2008-06-27,74.66,72.62,76.07
2134,2008-06-30,73.33,73.21,76.12
2135,2008-07-01,73.62,70.52,74.23
2136,2008-07-02,71.44,71.38,74.41
2137,2008-07-03,72.0,70.52,73.84
2138,2008-07-07,72.49,70.76,74.4
2139,2008-07-08,75.04,71.75,75.49
2140,2008-07-09,70.61,70.48,74.9
2141,2008-07-10,70.63,67.99,71.77
2142,2008-07-11,68.54,66.74,69.99
2143,2008-07-14,66.28,65.59,69.5
2144,2008-07-15,67.03,62.99,68.62
2145,2008-07-16,71.84,66.84,72.75
2146,2008-07-17,72.11,67.7368,72.38
2147,2008-07-18,69.12,68.4,70.84
2148,2008-07-21,68.48,66.3,69.8
2149,2008-07-22,67.97,65.88,69.14
2150,2008-07-23,70.54,67.4646,72.07
2151,2008-07-24,78.72,76.29,82.38
2152,2008-07-25,78.31,78.12,80.939
2153,2008-07-28,75.98,74.86,78.31
2154,2008-07-29,78.21,76.16,78.8
2155,2008-07-30,78.21,76.42,79.85
2156,2008-07-31,76.34,76.1,78.17
2157,2008-08-01,75.75,74.05,76.49
2158,2008-08-04,75.71,75.01,77.3
2159,2008-08-05,79.11,76.52,79.52
2160,2008-08-06,78.09,76.73,78.63
2161,2008-08-07,76.95,76.0,78.05
2162,2008-08-08,80.51,76.29,81.21
2163,2008-08-11,88.09,79.78,91.75
2164,2008-08-12,87.25,86.1,88.48
2165,2008-08-13,86.69,84.54,88.25
2166,2008-08-14,88.03,85.22,88.75
2167,2008-08-15,86.4,86.26,89.53
2168,2008-08-18,83.11,83.04,86.28
2169,2008-08-19,81.29,81.06,83.51
2170,2008-08-20,82.13,81.2,83.25
2171,2008-08-21,83.26,80.98,83.77
2172,2008-08-22,85.26,83.93,85.46
2173,2008-08-25,82.85,82.45,84.64
2174,2008-08-26,81.76,81.25,83.12
2175,2008-08-27,81.73,81.0,82.74
2176,2008-08-28,83.42,81.8,83.65
2177,2008-08-29,80.81,80.5,82.9
2178,2008-09-02,81.41,81.21,84.5
2179,2008-09-03,80.77,80.02,82.0
2180,2008-09-04,78.03,78.02,80.81
2181,2008-09-05,79.19,77.08,80.72
2182,2008-09-08,81.16,78.85,83.75
2183,2008-09-09,79.04,78.9879,81.96
2184,2008-09-10,76.74,76.15,80.22
2185,2008-09-11,79.51,75.1,79.8
2186,2008-09-12,78.3,76.62,79.6
2187,2008-09-15,77.34,76.3,79.88
2188,2008-09-16,78.73,76.67,79.63
2189,2008-09-17,71.54,71.24,78.24
2190,2008-09-18,76.5,70.08,77.5
2191,2008-09-19,81.0,76.5,86.77
2192,2008-09-22,74.93,74.32,81.63
2193,2008-09-23,71.76,70.77,76.29
2194,2008-09-24,69.96,68.94,73.65
2195,2008-09-25,72.08,70.01,72.75
2196,2008-09-26,70.7,68.08,71.05
2197,2008-09-29,63.35,61.32,69.37
2198,2008-09-30,72.76,65.32,73.12
2199,2008-10-01,69.58,68.41,71.99
2200,2008-10-02,67.36,65.41,68.96
2201,2008-10-03,67.0,66.59,70.95
2202,2008-10-06,65.23,60.47,65.89
2203,2008-10-07,58.52,58.5,66.43
2204,2008-10-08,61.02,55.35,62.75
2205,2008-10-09,56.0,56.0,63.5
2206,2008-10-10,56.25,51.05,59.7499
2207,2008-10-13,62.02,57.37,62.21
2208,2008-10-14,55.86,54.8,64.0
2209,2008-10-15,48.72,48.35,54.69
2210,2008-10-16,50.29,43.39,50.7
2211,2008-10-17,50.65,48.41,62.33
2212,2008-10-20,52.97,49.906,53.1
2213,2008-10-21,50.23,49.92,52.95
2214,2008-10-22,49.99,47.9,52.47
2215,2008-10-23,50.32,43.31,50.91
2216,2008-10-24,48.96,44.5,52.32
2217,2008-10-27,49.58,48.43,52.59
2218,2008-10-28,56.04,49.07,56.3
2219,2008-10-29,56.89,54.52,59.79
2220,2008-10-30,56.71,55.08,59.89
2221,2008-10-31,57.24,55.01,57.25
2222,2008-11-03,55.77,55.02,57.25
2223,2008-11-04,58.45,55.22,58.73
2224,2008-11-05,51.98,51.62,58.0
2225,2008-11-06,47.22,46.3,51.04
2226,2008-11-07,49.21,47.01,49.79
2227,2008-11-10,48.46,46.86,50.68
2228,2008-11-11,46.3,44.81,48.06
2229,2008-11-12,41.56,40.9,45.44
2230,2008-11-13,44.93,38.48,45.0
2231,2008-11-14,41.75,41.5,44.5
2232,2008-11-17,39.69,39.07,41.26
2233,2008-11-18,38.44,36.08,40.66
2234,2008-11-19,35.84,35.75,39.0
2235,2008-11-20,35.03,34.68,39.72
2236,2008-11-21,37.87,35.72,39.0
2237,2008-11-24,42.5,38.7,43.44
2238,2008-11-25,42.19,39.61,42.89
2239,2008-11-26,43.96,40.29,44.0
2240,2008-11-28,42.7,42.22,44.1
2241,2008-12-01,40.47,40.38,43.26
2242,2008-12-02,41.19,38.82,41.71
2243,2008-12-03,45.21,40.05,45.88
2244,2008-12-04,47.32,45.75,50.5
2245,2008-12-05,48.26,43.3,48.49
2246,2008-12-08,51.41,47.36,52.14
2247,2008-12-09,51.25,49.7,54.48
2248,2008-12-10,49.7,48.34,51.5
2249,2008-12-11,48.25,48.17,50.49
2250,2008-12-12,51.25,47.52,51.38
2251,2008-12-15,48.85,48.1481,50.95
2252,2008-12-16,52.63,49.29,52.96
2253,2008-12-17,53.18,51.53,54.77
2254,2008-12-18,52.08,51.2,54.85
2255,2008-12-19,51.56,50.92,52.99
2256,2008-12-22,49.84,48.47,52.15
2257,2008-12-23,51.08,50.12,51.61
2258,2008-12-24,51.44,51.01,51.95
2259,2008-12-26,51.78,51.55,53.95
2260,2008-12-29,49.4,48.56,51.77
2261,2008-12-30,50.76,48.74,51.21
2262,2008-12-31,51.28,49.91,51.69
2263,2009-01-02,54.36,51.07,54.53
2264,2009-01-05,54.06,53.03,55.74
2265,2009-01-06,57.36,53.75,58.22
2266,2009-01-07,56.2,55.35,56.95
2267,2009-01-08,57.16,54.58,57.32
2268,2009-01-09,55.51,54.7,57.0
2269,2009-01-12,51.92,50.87,54.3
2270,2009-01-13,51.45,50.75,53.29
2271,2009-01-14,48.49,48.14,50.1
2272,2009-01-15,51.44,47.63,52.23
2273,2009-01-16,51.59,49.53,52.33
2274,2009-01-20,48.44,48.27,51.7
2275,2009-01-21,50.54,48.25,50.69
2276,2009-01-22,49.94,48.26,50.88
2277,2009-01-23,50.63,48.45,51.42
2278,2009-01-26,49.63,48.52,50.89
2279,2009-01-27,48.44,47.72,50.42
2280,2009-01-28,50.36,48.97,51.49
2281,2009-01-29,50.0,49.14,51.85
2282,2009-01-30,58.82,57.24,59.74
2283,2009-02-02,61.15,58.13,62.0
2284,2009-02-03,63.59,60.0,64.2
2285,2009-02-04,61.06,60.83,63.44
2286,2009-02-05,63.18,60.63,63.81
2287,2009-02-06,66.55,63.18,67.0
2288,2009-02-09,66.71,65.38,67.36
2289,2009-02-10,63.31,63.07,67.23
2290,2009-02-11,64.354,62.25,64.9
2291,2009-02-12,63.96,61.71,64.25
2292,2009-02-13,63.26,62.87,64.68
2293,2009-02-17,61.67,61.18,62.65
2294,2009-02-18,62.35,60.52,62.78
2295,2009-02-19,61.95,61.67,64.18
2296,2009-02-20,63.86,60.84,64.15
2297,2009-02-23,61.71,61.52,64.91
2298,2009-02-24,65.6,61.89,66.1
2299,2009-02-25,63.71,62.82,65.75
2300,2009-02-26,62.34,62.34,64.73
2301,2009-02-27,64.79,60.94,65.08
2302,2009-03-02,61.99,61.51,65.52
2303,2009-03-03,61.7,61.3,63.29
2304,2009-03-04,64.81,62.4,65.79
2305,2009-03-05,64.77,63.6,65.8
2306,2009-03-06,61.69,59.82,65.5
2307,2009-03-09,60.49,60.15,64.03
2308,2009-03-10,65.71,61.7801,65.9
2309,2009-03-11,68.54,65.27,69.37
2310,2009-03-12,69.58,67.25,69.8699
2311,2009-03-13,68.63,67.53,69.74
2312,2009-03-16,66.98,66.68,69.295
2313,2009-03-17,71.35,67.0,71.705
2314,2009-03-18,71.25,70.13,73.91
2315,2009-03-19,70.1,69.24,71.91
2316,2009-03-20,69.96,69.08,70.89
2317,2009-03-23,75.58,70.7,75.61
2318,2009-03-24,72.81,72.31,75.0
2319,2009-03-25,72.4,69.84,73.95
2320,2009-03-26,73.69,72.64,74.98
2321,2009-03-27,70.52,70.1,72.29
2322,2009-03-30,71.44,69.75,71.67
2323,2009-03-31,73.44,72.12,74.5
2324,2009-04-01,73.5,71.71,75.09
2325,2009-04-02,76.34,73.44,77.24
2326,2009-04-03,78.17,75.5,78.32
2327,2009-04-06,77.99,76.0,78.36
2328,2009-04-07,75.51,74.88,77.08
2329,2009-04-08,76.98,74.5703,77.11
2330,2009-04-09,79.77,77.26,80.0
2331,2009-04-13,78.94,77.85,79.97
2332,2009-04-14,77.22,76.94,79.46
2333,2009-04-15,74.71,73.51,75.81
2334,2009-04-16,77.25,75.16,77.48
2335,2009-04-17,78.05,75.88,78.72
2336,2009-04-20,77.57,76.83,79.79
2337,2009-04-21,78.74,77.29,79.1
2338,2009-04-22,79.2,77.81,82.18
2339,2009-04-23,80.61,79.08,82.06
2340,2009-04-24,84.46,80.73,86.68
2341,2009-04-27,83.12,82.21,84.98
2342,2009-04-28,82.4,82.4,85.35
2343,2009-04-29,79.79,79.26,82.99
2344,2009-04-30,80.52,79.89,82.67
2345,2009-05-01,78.96,77.85,80.38
2346,2009-05-04,79.77,78.85,81.35
2347,2009-05-05,81.9,80.19,82.0
2348,2009-05-06,81.99,79.66,83.6
2349,2009-05-07,79.28,77.88,82.75
2350,2009-05-08,77.95,76.31,80.23
2351,2009-05-11,78.61,76.01,79.85
2352,2009-05-12,77.93,76.53,78.97
2353,2009-05-13,74.19,74.01,76.6503
2354,2009-05-14,75.11,73.31,76.06
2355,2009-05-15,73.6,73.42,76.21
2356,2009-05-18,75.95,73.1,75.96
2357,2009-05-19,77.87,75.12,78.96
2358,2009-05-20,77.97,77.42,81.11
2359,2009-05-21,75.96,75.4,77.97
2360,2009-05-22,75.64,75.02,77.04
2361,2009-05-26,78.39,74.55,78.48
2362,2009-05-27,77.1,76.75,79.5
2363,2009-05-28,77.65,75.88,79.1
2364,2009-05-29,77.99,76.4,78.01
2365,2009-06-01,83.05,77.49,84.8
2366,2009-06-02,84.93,82.1,85.45
2367,2009-06-03,85.68,83.13,85.71
2368,2009-06-04,85.52,84.57,86.4
2369,2009-06-05,87.56,85.3,87.95
2370,2009-06-08,86.36,85.11,87.18
2371,2009-06-09,87.08,86.17,87.67
2372,2009-06-10,86.59,84.83,88.56
2373,2009-06-11,85.69,85.05,87.49
2374,2009-06-12,84.08,82.01,85.2
2375,2009-06-15,83.18,81.0,83.3
2376,2009-06-16,82.15,81.28,83.95
2377,2009-06-17,82.65,80.64,84.3
2378,2009-06-18,81.595,81.0,82.95
2379,2009-06-19,82.96,81.5,83.46
2380,2009-06-22,79.15,78.56,82.43
2381,2009-06-23,77.68,76.25,79.095
2382,2009-06-24,79.27,77.8,80.53
2383,2009-06-25,82.2,79.03,82.23
2384,2009-06-26,83.88,81.13,84.14
2385,2009-06-29,83.03,82.41,84.2
2386,2009-06-30,83.66,82.47,84.92
2387,2009-07-01,81.6,81.37,84.5
2388,2009-07-02,79.32,78.51,81.37
2389,2009-07-06,78.1,76.54,78.89
2390,2009-07-07,75.63,75.41,78.69
2391,2009-07-08,77.36,75.7,77.93
2392,2009-07-09,78.1,76.82,78.54
2393,2009-07-10,77.63,76.17,78.82
2394,2009-07-13,81.47,78.01,81.65
2395,2009-07-14,81.95,80.42,82.42
2396,2009-07-15,84.55,82.78,84.64
2397,2009-07-16,86.11,83.72,86.24
2398,2009-07-17,85.85,85.2,86.5
2399,2009-07-20,88.23,86.26,88.88
2400,2009-07-21,89.01,87.4,89.01
2401,2009-07-22,88.79,87.78,89.2276
2402,2009-07-23,93.87,89.59,94.4
2403,2009-07-24,86.49,85.5,88.9
2404,2009-07-27,84.24,83.56,86.49
2405,2009-07-28,84.98,82.6,85.64
2406,2009-07-29,84.34,83.52,85.5
2407,2009-07-30,86.09,85.17,87.25
2408,2009-07-31,85.76,84.62,86.75
2409,2009-08-03,87.44,86.56,88.2
2410,2009-08-04,85.8,84.93,87.48
2411,2009-08-05,84.29,83.02,85.75
2412,2009-08-06,84.47,83.05,84.84
2413,2009-08-07,85.32,84.1,85.96
2414,2009-08-10,84.44,83.27,85.47
2415,2009-08-11,83.56,82.45,84.4
2416,2009-08-12,85.96,83.38,86.6
2417,2009-08-13,84.6,84.07,86.37
2418,2009-08-14,83.58,82.78,84.17
2419,2009-08-17,81.06,80.25,81.78
2420,2009-08-18,82.12,80.79,82.6898
2421,2009-08-19,83.0,80.49,83.0
2422,2009-08-20,84.09,82.66,84.35
2423,2009-08-21,85.0,83.54,85.06
2424,2009-08-24,84.5,84.24,85.59
2425,2009-08-25,84.19,83.95,86.34
2426,2009-08-26,84.0,83.38,84.76
2427,2009-08-27,84.31,83.14,84.85
2428,2009-08-28,82.76,82.57,84.99
2429,2009-08-31,81.19,80.35,81.95
2430,2009-09-01,79.16,79.0,82.42
2431,2009-09-02,78.14,77.8,80.15
2432,2009-09-03,78.46,77.51,78.96
2433,2009-09-04,78.87,77.63,79.78
2434,2009-09-08,80.9,78.87,81.04
2435,2009-09-09,82.24,80.5,82.63
2436,2009-09-10,83.85,82.3,84.07
2437,2009-09-11,84.54,83.76,84.9
2438,2009-09-14,83.86,83.46,84.57
2439,2009-09-15,83.55,82.79,84.41
2440,2009-09-16,90.7,85.9,90.98
2441,2009-09-17,90.44,89.0,91.19
2442,2009-09-18,90.28,89.47,91.0
2443,2009-09-21,90.56,88.48,90.76
2444,2009-09-22,93.75,91.1,94.19
2445,2009-09-23,92.38,92.22,94.5
2446,2009-09-24,92.11,90.77,92.71
2447,2009-09-25,90.52,89.75,92.25
2448,2009-09-28,92.21,90.6,92.81
2449,2009-09-29,91.72,90.1,92.33
2450,2009-09-30,93.36,91.43,94.17
2451,2009-10-01,91.04,90.37,92.9
2452,2009-10-02,89.85,89.58,91.14
2453,2009-10-05,88.67,88.27,90.93
2454,2009-10-06,90.91,88.4,91.08
2455,2009-10-07,93.97,91.15,94.48
2456,2009-10-08,95.22,94.23,96.72
2457,2009-10-09,95.71,94.26,95.95
2458,2009-10-12,93.6,93.07,96.25
2459,2009-10-13,94.83,93.6801,95.25
2460,2009-10-14,97.46,96.02,97.82
2461,2009-10-15,96.01,95.08,97.06
2462,2009-10-16,95.32,93.61,96.12
2463,2009-10-19,94.68,94.25,96.278
2464,2009-10-20,94.98,94.27,96.1
2465,2009-10-21,93.42,92.9106,96.63
2466,2009-10-22,93.45,91.7,94.1
2467,2009-10-23,118.49,110.62,119.65
2468,2009-10-26,124.6399,118.49,125.68
2469,2009-10-27,122.07,119.42,124.26
2470,2009-10-28,121.64,120.76,125.12
2471,2009-10-29,122.577,120.12,124.3
2472,2009-10-30,118.81,118.21,122.9
2473,2009-11-02,118.84,116.71,119.5
2474,2009-11-03,118.37,116.63,118.88
2475,2009-11-04,117.1,116.76,119.2499
2476,2009-11-05,120.61,116.25,120.95
2477,2009-11-06,126.2,122.67,126.98
2478,2009-11-09,126.67,125.591,128.32001
2479,2009-11-10,130.14999,126.0,130.61
2480,2009-11-11,129.91,128.33,131.31
2481,2009-11-12,130.53,129.98,132.14999
2482,2009-11-13,132.97,129.75,132.99001
2483,2009-11-16,131.59,130.98,134.56
2484,2009-11-17,131.25,129.32001,131.85001
2485,2009-11-18,131.28999,129.53,131.41
2486,2009-11-19,128.99001,128.48,130.53999
2487,2009-11-20,129.66,127.41,129.99001
2488,2009-11-23,133.0,131.0,133.0
2489,2009-11-24,132.94,132.22,134.33
2490,2009-11-25,134.03,132.39999,134.2
2491,2009-11-27,131.74001,129.88,133.0
2492,2009-11-30,135.91,132.16,136.08
2493,2009-12-01,138.5,135.75,139.35001
2494,2009-12-02,142.25,138.96001,142.67
2495,2009-12-03,141.17,140.77,145.91
2496,2009-12-04,137.58,135.11,143.45
2497,2009-12-07,134.21001,133.84,139.0
2498,2009-12-08,134.11,132.87,136.08
2499,2009-12-09,131.31,129.82001,134.71001
2500,2009-12-10,135.38,132.39999,136.19
2501,2009-12-11,134.14999,133.2,136.28999
2502,2009-12-14,131.38,129.35001,132.61
2503,2009-12-15,130.23,129.5912,132.46001
2504,2009-12-16,128.36,127.65,131.45
2505,2009-12-17,126.91,126.9,130.08
2506,2009-12-18,128.48,125.6474,128.78999
2507,2009-12-21,132.78999,130.19,133.2
2508,2009-12-22,133.75,132.64999,135.99001
2509,2009-12-23,138.94,134.35001,139.05
2510,2009-12-24,138.47,137.53999,139.7
2511,2009-12-28,139.31,138.53,141.98
2512,2009-12-29,139.41,138.55,142.58
2513,2009-12-30,136.49001,135.28,138.39999
2514,2009-12-31,134.52,134.52,137.28
2515,2010-01-04,133.89999,133.14,136.61
2516,2010-01-05,134.69,131.81,135.479
2517,2010-01-06,132.25,131.64999,134.73
2518,2010-01-07,130.0,128.8,132.32001
2519,2010-01-08,133.52,129.03,133.67999
2520,2010-01-11,130.308,129.21001,132.8
2521,2010-01-12,127.35,126.55,129.82001
2522,2010-01-13,129.11,125.75,129.71001
2523,2010-01-14,127.35,126.4,130.38
2524,2010-01-15,127.14,127.06,129.64999
2525,2010-01-19,127.61,124.33,128.0
2526,2010-01-20,125.78,125.08,129.2
2527,2010-01-21,126.62,125.0,128.14999
2528,2010-01-22,121.43,120.76,127.67
2529,2010-01-25,120.31,118.12,122.28
2530,2010-01-26,119.48,119.061,122.98
2531,2010-01-27,122.75,118.8,123.33
2532,2010-01-28,126.03,122.8,127.2
2533,2010-01-29,125.41,124.14,131.8499
2534,2010-02-01,118.87,113.82,124.86
2535,2010-02-02,118.12,114.4,118.98
2536,2010-02-03,119.1,116.56,119.61
2537,2010-02-04,115.94,115.74,120.33
2538,2010-02-05,117.39,114.1,117.65
2539,2010-02-08,116.83,116.56,121.0
2540,2010-02-09,118.03,117.0,119.09
2541,2010-02-10,117.36,116.0,118.61
2542,2010-02-11,120.09,116.5,120.4201
2543,2010-02-12,119.66,117.5,119.94
2544,2010-02-16,117.53,117.18,120.5
2545,2010-02-17,116.31,115.55,117.13
2546,2010-02-18,118.08,114.82,118.51
2547,2010-02-19,117.52,117.0,119.09
2548,2010-02-22,118.01,116.18,118.97
2549,2010-02-23,117.24,116.51,119.25
2550,2010-02-24,119.72,117.15,119.8
2551,2010-02-25,118.2,115.85,118.34
2552,2010-02-26,118.4,117.0,119.43
2553,2010-03-01,124.54,117.53,124.66
2554,2010-03-02,125.53,124.8,127.35
2555,2010-03-03,125.89,124.43,126.94
2556,2010-03-04,128.53,125.57,128.85001
2557,2010-03-05,128.91,127.07,129.45
2558,2010-03-08,130.11,127.71,130.85001
2559,2010-03-09,128.82001,127.97,130.81
2560,2010-03-10,130.50999,128.48,131.17
2561,2010-03-11,133.58,130.36,133.62
2562,2010-03-12,131.82001,131.17999,134.2
2563,2010-03-15,131.13,128.63,132.0
2564,2010-03-16,131.78999,130.5,132.28999
2565,2010-03-17,131.34,131.22,132.694
2566,2010-03-18,132.75999,130.44,132.85001
2567,2010-03-19,130.35001,129.66,133.71001
2568,2010-03-22,130.47,128.64,130.96001
2569,2010-03-23,129.25999,128.07001,130.94
2570,2010-03-24,128.03999,127.2,129.39999
2571,2010-03-25,134.73,128.03999,136.91
2572,2010-03-26,135.06,133.75999,136.99001
2573,2010-03-29,135.12,134.33,136.63
2574,2010-03-30,136.57899,135.36,138.19
2575,2010-03-31,135.77,134.48,136.8
2576,2010-04-01,131.81,131.17999,136.50999
2577,2010-04-05,131.49001,130.78,133.74001
2578,2010-04-06,135.56,131.17999,136.0
2579,2010-04-07,134.87,133.86,136.08
2580,2010-04-08,140.96001,134.71001,141.25
2581,2010-04-09,140.06,139.07001,141.33
2582,2010-04-12,141.2,139.67999,142.91499
2583,2010-04-13,140.16,139.12,141.98
2584,2010-04-14,144.28,139.2,144.5
2585,2010-04-15,145.82001,144.0,147.09
2586,2010-04-16,142.17101,141.45,147.17
2587,2010-04-19,142.42999,139.13,143.67
2588,2010-04-20,144.2,142.10001,144.64
2589,2010-04-21,146.42999,143.5219,149.0
2590,2010-04-22,150.09,145.88,151.09
2591,2010-04-23,143.63,142.42,149.09
2592,2010-04-26,147.11,142.89999,147.73
2593,2010-04-27,142.02,141.11,146.44
2594,2010-04-28,139.35001,138.69,142.75
2595,2010-04-29,141.73,139.78999,142.45
2596,2010-04-30,137.10001,136.91,141.39999
2597,2010-05-03,137.49001,136.11,139.44
2598,2010-05-04,129.83,128.38,135.81
2599,2010-05-05,130.92999,127.55,131.61
2600,2010-05-06,128.71001,120.6,132.33
2601,2010-05-07,124.98,123.76,131.17999
2602,2010-05-10,131.28999,129.25999,132.21001
2603,2010-05-11,130.46001,128.47,133.08
2604,2010-05-12,133.87,129.67999,134.13
2605,2010-05-13,131.47,131.0,136.99001
2606,2010-05-14,128.533,126.76,131.0
2607,2010-05-17,128.91,125.8,129.95
2608,2010-05-18,126.28,125.51,131.25
2609,2010-05-19,124.59,123.8,127.93
2610,2010-05-20,119.71,118.78,125.0
2611,2010-05-21,122.72,117.52,124.97
2612,2010-05-24,122.12,120.65,124.5
2613,2010-05-25,124.86,118.5,125.19
2614,2010-05-26,123.21,122.3,125.79
2615,2010-05-27,126.7,120.6,126.85
2616,2010-05-28,125.46,124.01,127.6
2617,2010-06-01,123.24,123.02,126.572
2618,2010-06-02,126.31,121.65,126.43
2619,2010-06-03,128.75999,124.85,129.14999
2620,2010-06-04,122.77,122.18,128.2
2621,2010-06-07,122.01,121.6744,126.606
2622,2010-06-08,118.835,115.8,122.0
2623,2010-06-09,117.91,117.36,121.47
2624,2010-06-10,123.21,119.2,123.5
2625,2010-06-11,123.03,120.29,123.53
2626,2010-06-14,123.83,123.5,125.7
2627,2010-06-15,126.84,122.5,126.92
2628,2010-06-16,126.9,125.365,127.98
2629,2010-06-17,125.89,124.69,127.8
2630,2010-06-18,125.83,125.07,127.48
2631,2010-06-21,122.55,121.41,127.48
2632,2010-06-22,122.307,121.55,125.23
2633,2010-06-23,121.45,120.04,123.22
2634,2010-06-24,118.33,116.8,120.85
2635,2010-06-25,121.0,117.626,121.76
2636,2010-06-28,117.8,117.1,120.04
2637,2010-06-29,108.61,106.01,116.48
2638,2010-06-30,109.26,108.11,112.68
2639,2010-07-01,110.96,106.7,111.69
2640,2010-07-02,109.14,108.56,111.29
2641,2010-07-06,110.06,109.0,112.53
2642,2010-07-07,113.43,109.81,113.63
2643,2010-07-08,116.22,114.07,117.48
2644,2010-07-09,117.26,114.65,117.4
2645,2010-07-12,119.51,117.32,119.7
2646,2010-07-13,123.65,120.3,124.88
2647,2010-07-14,123.3,121.4749,123.75
2648,2010-07-15,122.06,119.26,122.48
2649,2010-07-16,118.49,118.01,121.92
2650,2010-07-19,119.94,117.0,120.74
2651,2010-07-20,120.1,117.51,120.71
2652,2010-07-21,117.43,117.26,121.25
2653,2010-07-22,120.07,118.02,120.87
2654,2010-07-23,118.87,105.8,119.28
2655,2010-07-26,118.4,114.88,118.6
2656,2010-07-27,117.13,115.0658,118.5
2657,2010-07-28,117.13,116.4,118.2
2658,2010-07-29,116.86,115.52,118.87
2659,2010-07-30,117.89,114.51,118.74
2660,2010-08-02,120.07,117.57,120.38
2661,2010-08-03,122.42,119.68,122.87
2662,2010-08-04,127.58,123.0,128.47
2663,2010-08-05,127.83,125.82,128.0
2664,2010-08-06,128.32001,125.9,128.39999
2665,2010-08-09,128.83,127.8501,129.92999
