PERMNO,date,BIDLO,ASKHI,PRC,vwretd
84788,2007-01-03,38.05000,39.06000,38.70000,-0.001338
84788,2007-01-04,38.26000,39.14000,38.90000,0.000549
84788,2007-01-05,37.60000,38.79000,38.37000,-0.007297
84788,2007-01-08,37.17000,38.31000,37.50000,0.002568
84788,2007-01-09,37.34000,38.06000,37.78000,0.000006
84788,2007-01-10,37.07000,37.70000,37.15000,0.002093
84788,2007-01-11,37.17000,38.00000,37.40000,0.007322
84788,2007-01-12,37.27000,38.21000,38.20000,0.006142
84788,2007-01-16,37.97000,38.89000,38.66000,0.000297
84788,2007-01-17,37.78000,39.00000,37.88000,-0.000608
84788,2007-01-18,36.72000,37.65000,36.98000,-0.004686
84788,2007-01-19,36.60000,37.48000,37.02000,0.004348
84788,2007-01-22,36.80000,37.90000,36.95000,-0.005379
84788,2007-01-23,36.30000,37.07000,36.43000,0.005216
84788,2007-01-24,36.50000,37.36000,37.26000,0.008798
84788,2007-01-25,36.78000,38.23000,37.08000,-0.010735
84788,2007-01-26,36.30000,37.26000,36.85000,0.000090
84788,2007-01-29,36.54000,37.45000,37.43000,0.000150
84788,2007-01-30,36.63000,37.42000,37.05000,0.005761
84788,2007-01-31,36.76000,38.19000,37.67000,0.006358
84788,2007-02-01,37.85000,39.30000,38.70000,0.006258
84788,2007-02-02,36.68000,37.74000,37.39000,0.001257
84788,2007-02-05,36.77000,37.42000,37.16000,-0.000608
84788,2007-02-06,37.08450,38.41000,38.27000,0.001509
84788,2007-02-07,38.40000,39.52000,38.98000,0.002194
84788,2007-02-08,38.67000,39.51000,39.10000,-0.000426
84788,2007-02-09,38.66000,39.31000,38.72000,-0.006912
84788,2007-02-12,38.36000,38.99000,38.85000,-0.003886
84788,2007-02-13,38.85000,39.61000,39.31000,0.008049
84788,2007-02-14,39.14000,40.28000,40.14000,0.007231
84788,2007-02-15,39.86000,40.32000,40.06000,0.001732
84788,2007-02-16,39.87000,40.44000,40.33000,0.000511
84788,2007-02-20,40.00000,41.74000,41.51000,0.003573
84788,2007-02-21,40.92000,41.32000,41.26000,-0.000293
84788,2007-02-22,40.89000,42.00000,41.00000,-0.000379
84788,2007-02-23,40.74000,41.20000,40.78000,-0.002574
84788,2007-02-26,40.40000,41.20000,40.87990,-0.001268
84788,2007-02-27,38.78000,40.54000,38.83000,-0.034119
84788,2007-02-28,38.08000,39.58000,39.14000,0.004744
84788,2007-03-01,38.05000,39.32000,38.85000,-0.002843
84788,2007-03-02,37.69000,38.87000,37.69000,-0.012476
84788,2007-03-05,37.04000,38.32000,37.05000,-0.012010
84788,2007-03-06,37.41000,38.66000,38.58000,0.016740
84788,2007-03-07,38.28000,39.32000,38.36000,-0.001349
84788,2007-03-08,37.98000,39.22000,38.10000,0.007245
84788,2007-03-09,38.00000,38.89000,38.84000,0.001632
84788,2007-03-12,38.38000,39.05000,38.81000,0.003138
84788,2007-03-13,37.69000,38.88000,37.82000,-0.020154
84788,2007-03-14,37.26000,38.22000,38.08000,0.005427
84788,2007-03-15,37.55000,38.29000,37.78000,0.004778
84788,2007-03-16,37.52000,38.08000,37.85000,-0.003606
84788,2007-03-19,38.00000,38.54000,38.45000,0.011056
84788,2007-03-20,38.23000,38.69000,38.58000,0.006794
84788,2007-03-21,38.31000,39.80000,39.80000,0.016761
84788,2007-03-22,38.91000,39.72000,39.49000,-0.000141
84788,2007-03-23,38.98000,39.60000,38.98000,0.001713
84788,2007-03-26,38.43000,39.05000,39.01000,0.000555
84788,2007-03-27,38.76000,39.42000,39.37000,-0.005696
84788,2007-03-28,38.74000,39.51000,39.34000,-0.007002
84788,2007-03-29,39.30000,39.92000,39.81000,0.003513
84788,2007-03-30,39.42000,40.24000,39.79000,-0.000365
84788,2007-04-02,39.55000,40.47000,40.42000,0.003037
84788,2007-04-03,40.40000,41.38000,41.19000,0.008915
84788,2007-04-04,40.92000,41.55000,41.53000,0.001478
84788,2007-04-05,41.44000,41.76000,41.68000,0.003628
84788,2007-04-09,41.61000,42.14000,41.66000,0.000584
84788,2007-04-10,41.46000,41.96000,41.86000,0.002692
84788,2007-04-11,41.24000,41.87000,41.68000,-0.005864
84788,2007-04-12,41.40000,42.37000,42.27000,0.006386
84788,2007-04-13,41.93000,42.50000,42.41000,0.003735
84788,2007-04-16,43.67000,45.30000,45.20000,0.010487
84788,2007-04-17,44.75000,45.32000,45.07000,0.001030
84788,2007-04-18,44.63000,45.15000,44.99000,0.000311
84788,2007-04-19,44.41000,45.15000,44.64000,-0.002812
84788,2007-04-20,44.52000,45.17000,44.95000,0.009344
84788,2007-04-23,44.16000,44.81000,44.77000,-0.001728
84788,2007-04-24,44.43000,45.00000,44.75000,-0.000741
84788,2007-04-25,52.95000,57.18000,56.81000,0.009470
84788,2007-04-26,56.07000,63.04000,62.78100,-0.000595
84788,2007-04-27,60.62000,63.84000,62.60100,-0.000789
84788,2007-04-30,61.18000,62.44000,61.33000,-0.009282
84788,2007-05-01,60.28000,62.04000,62.04000,0.001749
84788,2007-05-02,60.90000,62.25000,61.18000,0.008276
84788,2007-05-03,60.76000,62.54000,62.19000,0.003886
84788,2007-05-04,62.35000,63.75000,63.23000,0.002895
84788,2007-05-07,60.71000,63.23000,60.82000,0.002600
84788,2007-05-08,59.70000,61.84000,61.83000,-0.001403
84788,2007-05-09,61.30000,62.95000,62.85000,0.003691
84788,2007-05-10,60.85000,62.65000,60.92000,-0.013744
84788,2007-05-11,60.56000,61.60000,61.56000,0.010361
84788,2007-05-14,60.60000,61.74000,61.70000,-0.002703
84788,2007-05-15,60.52000,61.97000,60.58000,-0.001860
84788,2007-05-16,60.10000,63.34000,63.22000,0.007337
84788,2007-05-17,62.02000,63.52000,62.17000,-0.000512
84788,2007-05-18,62.28000,63.30000,63.30000,0.006785
84788,2007-05-21,63.30000,68.68000,68.30000,0.003249
84788,2007-05-22,67.21000,69.07000,68.88000,0.000937
84788,2007-05-23,68.79000,73.31000,69.00000,-0.000932
84788,2007-05-24,67.71000,70.42000,69.35000,-0.011308
84788,2007-05-25,68.25000,69.70000,68.55000,0.006387
84788,2007-05-29,67.72000,69.78000,69.63000,0.003050
84788,2007-05-30,68.86100,70.08000,69.86000,0.008239
84788,2007-05-31,68.57000,70.74000,69.14000,0.001606
84788,2007-06-01,68.35000,69.30000,68.58000,0.005135
84788,2007-06-04,67.65000,70.65000,70.42000,0.002104
84788,2007-06-05,70.86000,74.24000,73.65000,-0.005316
84788,2007-06-06,71.86000,73.75000,72.29000,-0.009360
84788,2007-06-07,70.88000,74.72000,72.03990,-0.018105
84788,2007-06-08,71.05000,73.24000,73.24000,0.010780
84788,2007-06-11,71.00000,73.05000,71.17000,0.001116
84788,2007-06-12,69.42000,70.76000,70.07000,-0.010821
84788,2007-06-13,69.25000,71.89000,70.88800,0.014158
84788,2007-06-14,70.80000,72.12000,71.94000,0.005360
84788,2007-06-15,71.19000,72.87000,72.40000,0.007418
84788,2007-06-18,71.40000,72.64000,71.83000,-0.000898
84788,2007-06-19,69.68000,71.66000,69.81000,0.001782
84788,2007-06-20,69.05000,70.50000,69.10000,-0.012706
84788,2007-06-21,68.66000,69.77000,69.67000,0.005398
84788,2007-06-22,68.42000,69.88000,68.86000,-0.010740
84788,2007-06-25,68.30000,69.63000,68.66000,-0.004829
84788,2007-06-26,67.38000,68.63000,67.48000,-0.004021
84788,2007-06-27,66.71000,68.21000,68.14000,0.009350
84788,2007-06-28,68.15000,70.23000,68.89000,0.000736
84788,2007-06-29,68.15000,69.19000,68.41000,-0.000739
84788,2007-07-02,68.20000,69.71000,69.61000,0.011414
84788,2007-07-03,69.02000,70.05000,69.45000,0.003443
84788,2007-07-05,68.06000,69.65000,68.73000,0.001215
84788,2007-07-06,68.01000,69.30000,68.97000,0.004468
84788,2007-07-09,69.02000,72.35000,72.06990,0.001553
84788,2007-07-10,70.07000,71.94000,70.28000,-0.013593
84788,2007-07-11,70.15000,71.65000,70.73000,0.005071
84788,2007-07-12,70.73000,73.57000,72.79000,0.017514
84788,2007-07-13,72.97000,75.35000,75.10000,0.003170
84788,2007-07-16,73.00000,74.84000,73.69000,-0.003056
84788,2007-07-17,73.59000,74.52000,73.79000,-0.000064
84788,2007-07-18,72.25000,73.49000,73.32000,-0.001562
84788,2007-07-19,73.12000,74.32000,73.35000,0.004847
84788,2007-07-20,70.50000,72.96000,71.63000,-0.011679
84788,2007-07-23,70.85000,72.67000,71.74000,0.003035
84788,2007-07-24,68.85000,72.16000,69.25000,-0.020135
84788,2007-07-25,83.65000,88.80000,86.17990,0.002672
84788,2007-07-26,83.43000,89.00000,84.01000,-0.023859
84788,2007-07-27,82.48000,85.33000,84.03990,-0.014757
84788,2007-07-30,81.51000,84.05000,82.70000,0.009317
84788,2007-07-31,78.00000,83.73000,78.54000,-0.010143
84788,2007-08-01,75.06000,78.15000,77.31000,0.004114
84788,2007-08-02,76.12000,79.76000,79.71000,0.005966
84788,2007-08-03,76.71000,80.75000,76.79990,-0.025944
84788,2007-08-06,76.60000,79.00000,79.00000,0.018013
84788,2007-08-07,77.89000,80.00000,79.14000,0.006577
84788,2007-08-08,76.56000,79.88000,77.78000,0.015606
84788,2007-08-09,74.11000,77.26000,74.11000,-0.026888
84788,2007-08-10,72.37000,76.50000,74.78010,-0.000469
84788,2007-08-13,74.70000,76.32000,74.87000,-0.000555
84788,2007-08-14,72.92000,74.79000,73.45000,-0.019068
84788,2007-08-15,72.26000,75.15000,72.38000,-0.015670
84788,2007-08-16,70.05000,73.24000,72.79000,0.001849
84788,2007-08-17,73.11000,75.04000,75.02000,0.024410
84788,2007-08-20,73.80010,75.28000,74.70000,0.001614
84788,2007-08-21,74.09000,77.83000,77.49000,0.002145
84788,2007-08-22,77.84000,79.49000,78.50000,0.013032
84788,2007-08-23,76.51000,79.00000,77.30000,-0.001611
84788,2007-08-24,76.69000,79.40000,79.25000,0.012342
84788,2007-08-27,78.42000,80.80000,78.65000,-0.008307
84788,2007-08-28,76.08000,78.65000,76.22000,-0.023434
84788,2007-08-29,76.86000,79.05000,79.05000,0.021811
84788,2007-08-30,78.30000,80.11000,78.68000,-0.003810
84788,2007-08-31,79.70000,80.53000,79.91000,0.012299
84788,2007-09-04,79.73000,83.53000,82.70000,0.011092
84788,2007-09-05,82.22000,84.89000,83.75000,-0.010081
84788,2007-09-06,82.85000,86.46000,86.21000,0.004420
84788,2007-09-07,83.21000,84.97000,84.52000,-0.016224
84788,2007-09-10,82.51000,85.16000,83.34000,-0.002909
84788,2007-09-11,83.53000,86.61000,86.28000,0.013507
84788,2007-09-12,85.97000,88.89000,87.30000,0.000216
84788,2007-09-13,86.50000,88.07000,87.26000,0.007386
84788,2007-09-14,86.31000,88.09000,87.77000,0.001266
84788,2007-09-17,85.98000,87.34000,86.91000,-0.005816
84788,2007-09-18,86.71000,91.60000,88.75000,0.029282
84788,2007-09-19,88.26000,89.82000,89.00000,0.005785
84788,2007-09-20,88.82000,90.41600,89.65000,-0.005199
84788,2007-09-21,89.65000,91.90000,91.30000,0.004909
84788,2007-09-24,90.81000,93.75000,92.59000,-0.004467
84788,2007-09-25,90.95000,93.50000,93.47990,-0.000433
84788,2007-09-26,92.29000,94.26000,93.43000,0.005497
84788,2007-09-27,93.10510,94.11000,93.38000,0.005356
84788,2007-09-28,91.70000,93.60000,93.15000,-0.002684
84788,2007-10-01,92.83000,94.10000,93.41000,0.013730
84788,2007-10-02,91.40000,93.90000,92.36000,0.000505
84788,2007-10-03,91.78000,92.80000,92.45500,-0.005146
84788,2007-10-04,91.45000,92.57000,92.26000,0.002714
84788,2007-10-05,92.34000,93.71000,93.43000,0.011823
84788,2007-10-08,94.00000,95.85000,95.85000,-0.003018
84788,2007-10-09,94.75000,96.73000,95.32370,0.008034
84788,2007-10-10,94.37000,95.74830,94.66000,-0.000231
84788,2007-10-11,88.13000,95.74000,89.34000,-0.005186
84788,2007-10-12,88.91870,92.39000,92.37000,0.005326
84788,2007-10-15,90.10000,92.12000,90.53000,-0.008594
84788,2007-10-16,88.50000,90.05000,89.53000,-0.007019
84788,2007-10-17,89.06000,91.90000,90.55000,0.002874
84788,2007-10-18,89.15000,90.43000,89.85000,0.000420
84788,2007-10-19,89.32000,90.65000,89.76000,-0.024591
84788,2007-10-22,89.02000,91.69000,91.29000,0.003280
84788,2007-10-23,94.21000,101.09000,100.82000,0.010240
84788,2007-10-24,83.27000,90.88000,88.73000,-0.003240
84788,2007-10-25,86.32000,89.50000,88.21000,-0.001014
84788,2007-10-26,87.70000,90.88000,90.00000,0.013813
84788,2007-10-29,89.48000,91.47000,90.10000,0.005375
84788,2007-10-30,88.05000,90.65000,88.24000,-0.006892
84788,2007-10-31,87.00000,89.60000,89.15000,0.013188
84788,2007-11-01,86.50000,89.58000,87.65000,-0.025887
84788,2007-11-02,83.50000,88.12000,85.98000,0.002063
84788,2007-11-05,82.76000,86.02000,84.37000,-0.006631
84788,2007-11-06,84.37000,87.50000,87.27000,0.012829
84788,2007-11-07,86.16000,89.16000,87.04380,-0.026880
84788,2007-11-08,81.40000,86.96000,83.58000,-0.000584
84788,2007-11-09,78.84000,82.42000,78.89000,-0.015044
84788,2007-11-12,76.50000,80.09000,77.00000,-0.014034
84788,2007-11-13,77.80000,80.05000,79.86000,0.027892
84788,2007-11-14,78.15000,81.15000,78.51000,-0.005799
84788,2007-11-15,76.70000,79.73000,77.85000,-0.014097
84788,2007-11-16,76.63000,78.99000,78.60000,0.004588
84788,2007-11-19,77.94000,79.75000,79.18000,-0.018698
84788,2007-11-20,78.31000,82.00000,80.39000,0.003988
84788,2007-11-21,78.65000,80.86000,79.76000,-0.015274
84788,2007-11-23,78.98000,81.45000,81.43000,0.016333
84788,2007-11-26,81.14000,84.49000,81.30350,-0.020441
84788,2007-11-27,82.21000,85.65000,85.59000,0.012176
84788,2007-11-28,86.75000,90.57000,90.30000,0.029412
84788,2007-11-29,88.68000,91.47000,89.15000,-0.000339
84788,2007-11-30,88.31480,91.08000,90.56000,0.007109
84788,2007-12-03,89.77000,92.25000,90.91000,-0.005527
84788,2007-12-04,90.04000,94.56000,94.41000,-0.007229
84788,2007-12-05,91.98000,94.99000,93.19000,0.014447
84788,2007-12-06,92.83000,95.00000,94.21000,0.015710
84788,2007-12-07,92.91000,94.68000,94.31000,-0.000210
84788,2007-12-10,92.30000,94.35000,93.02000,0.007767
84788,2007-12-11,90.75000,95.94000,90.75000,-0.025421
84788,2007-12-12,89.32000,93.75000,91.28000,0.005673
84788,2007-12-13,90.63000,93.00000,92.40000,-0.000994
84788,2007-12-14,88.93000,91.24000,89.08000,-0.013436
84788,2007-12-17,84.99000,89.06000,85.09000,-0.016014
84788,2007-12-18,83.86000,87.46000,86.89000,0.006433
84788,2007-12-19,86.83000,89.95000,89.38000,-0.000322
84788,2007-12-20,89.09000,90.75000,90.58000,0.006285
84788,2007-12-21,90.39000,92.28000,91.26000,0.017143
84788,2007-12-24,90.30000,91.56000,91.01000,0.009125
84788,2007-12-26,90.50000,93.94000,92.85000,0.001511
84788,2007-12-27,92.50000,95.29000,94.25000,-0.013539
84788,2007-12-28,92.10000,95.90000,94.45000,0.002045
84788,2007-12-31,92.45000,94.37000,92.64000,-0.006516
84788,2008-01-02,94.70000,97.43000,96.25000,-0.011818
84788,2008-01-03,94.52000,97.25000,95.21000,-0.000953
84788,2008-01-04,88.50000,93.40000,88.79000,-0.025688
84788,2008-01-07,85.47000,90.57000,88.82000,0.000185
84788,2008-01-08,86.93000,91.83000,87.88000,-0.017053
84788,2008-01-09,80.24000,87.80000,85.22000,0.009987
84788,2008-01-10,82.97000,85.97000,84.26000,0.008434
84788,2008-01-11,80.29000,84.03000,81.08000,-0.013919
84788,2008-01-14,78.87000,83.32000,82.87000,0.010459
84788,2008-01-15,78.51000,81.01000,80.24000,-0.024754
84788,2008-01-16,78.44000,82.36000,80.35000,-0.006665
84788,2008-01-17,79.54000,82.25000,80.12000,-0.027744
84788,2008-01-18,78.04000,82.31000,79.76000,-0.005560
84788,2008-01-22,72.22000,79.72000,78.48000,-0.009421
84788,2008-01-23,69.95000,76.80000,73.97000,0.019784
84788,2008-01-24,74.19000,77.88000,77.67000,0.012578
84788,2008-01-25,76.33000,81.43000,77.60000,-0.012957
84788,2008-01-28,74.34000,77.40000,75.82000,0.017161
84788,2008-01-29,72.06000,75.90000,73.95000,0.006401
84788,2008-01-30,73.25000,77.42000,74.21000,-0.005359
84788,2008-01-31,68.84000,78.87000,77.70000,0.014960
84788,2008-02-01,73.37000,79.40000,74.63000,0.016003
84788,2008-02-04,73.90000,76.66000,73.95000,-0.008995
84788,2008-02-05,72.00000,74.21000,72.09000,-0.030848
84788,2008-02-06,68.17000,72.42990,68.49000,-0.008001
84788,2008-02-07,67.22000,72.71000,70.91000,0.007713
84788,2008-02-08,72.52000,74.60000,73.50000,-0.002070
84788,2008-02-11,72.77000,75.96000,75.19000,0.005789
84788,2008-02-12,73.79000,77.05000,74.45000,0.006264
84788,2008-02-13,73.27000,78.85000,77.73000,0.014377
84788,2008-02-14,75.18000,77.88000,75.80000,-0.013217
84788,2008-02-15,71.94000,75.19000,72.96000,-0.000457
84788,2008-02-19,71.55000,74.00000,72.08000,0.000611
84788,2008-02-20,71.10000,73.88000,73.64000,0.008875
84788,2008-02-21,69.37000,74.21000,69.90000,-0.011826
84788,2008-02-22,69.86000,72.21000,72.08000,0.006783
84788,2008-02-25,71.41000,73.50000,73.27000,0.015093
84788,2008-02-26,70.28000,73.50000,71.69000,0.008250
84788,2008-02-27,69.57000,71.48000,70.87000,-0.000760
84788,2008-02-28,67.11000,70.60000,67.85000,-0.007712
84788,2008-02-29,63.97000,67.50000,64.47000,-0.026162
84788,2008-03-03,61.20000,64.49000,62.43000,-0.000440
84788,2008-03-04,61.23000,66.60000,65.34000,-0.004797
84788,2008-03-05,63.82000,66.34000,64.99010,0.006941
84788,2008-03-06,62.50000,65.46000,62.74000,-0.022033
84788,2008-03-07,62.01000,64.87000,64.09000,-0.008764
84788,2008-03-10,62.91000,65.15000,63.47000,-0.018223
84788,2008-03-11,63.71000,67.17000,67.15000,0.035783
84788,2008-03-12,65.64000,68.23000,66.51000,-0.007002
84788,2008-03-13,64.36600,69.55000,68.32000,0.007295
84788,2008-03-14,66.06000,70.68000,68.22000,-0.020005
84788,2008-03-17,64.92000,67.79000,66.53000,-0.014947
84788,2008-03-18,67.59000,71.92800,71.70000,0.039596
84788,2008-03-19,70.17000,74.00000,70.17000,-0.026077
84788,2008-03-20,69.38000,73.49000,73.19000,0.021232
84788,2008-03-24,72.75000,76.93000,75.95000,0.017603
84788,2008-03-25,74.05000,76.28990,75.17000,0.005737
84788,2008-03-26,73.24000,75.12000,73.80000,-0.006417
84788,2008-03-27,70.79830,74.69000,70.80000,-0.010149
84788,2008-03-28,69.26000,72.21000,69.76000,-0.007963
84788,2008-03-31,69.63000,71.64000,71.30000,0.005316
84788,2008-04-01,72.76000,77.09000,76.70000,0.032159
84788,2008-04-02,76.12000,79.00000,77.37000,0.000356
84788,2008-04-03,73.81000,76.01000,74.94000,0.002689
84788,2008-04-04,74.28000,77.83000,76.87000,0.001956
84788,2008-04-07,76.00000,78.43000,76.90000,0.001709
84788,2008-04-08,75.50000,77.61000,77.30000,-0.003188
84788,2008-04-09,73.66000,76.67000,74.39000,-0.009015
84788,2008-04-10,72.73000,75.49000,74.83000,0.005600
84788,2008-04-11,71.62000,74.30000,71.99000,-0.019553
84788,2008-04-14,71.29000,74.00000,72.61000,-0.002547
84788,2008-04-15,70.65000,73.98000,72.50000,0.005102
84788,2008-04-16,72.94000,75.00000,74.59000,0.024171
84788,2008-04-17,73.61000,75.02000,74.04000,-0.001209
84788,2008-04-18,76.32000,82.00000,80.10000,0.016587
84788,2008-04-21,79.06000,81.34000,80.18000,-0.000549
84788,2008-04-22,77.54000,79.94000,79.60000,-0.009247
84788,2008-04-23,78.74000,82.64000,81.00000,0.001109
84788,2008-04-24,76.93000,80.53000,77.69000,0.005093
84788,2008-04-25,77.26000,81.32000,80.86000,0.006936
84788,2008-04-28,80.12000,82.50000,81.97000,0.000288
84788,2008-04-29,79.86000,81.77000,80.74000,-0.005660
84788,2008-04-30,77.92000,81.34000,78.63000,-0.001543
84788,2008-05-01,77.97000,80.01000,79.36000,0.014565
84788,2008-05-02,76.40000,81.20000,77.31000,0.003265
84788,2008-05-05,75.87000,77.77000,75.92000,-0.002623
84788,2008-05-06,75.05000,76.77000,75.71000,0.008434
84788,2008-05-07,73.09000,76.64000,73.18000,-0.015892
84788,2008-05-08,71.56000,74.16000,72.79000,0.004607
84788,2008-05-09,71.66000,73.34000,72.41000,-0.004564
84788,2008-05-12,71.78000,74.93000,74.53000,0.011008
84788,2008-05-13,73.31000,74.96000,74.56000,0.000777
84788,2008-05-14,73.98000,75.75000,74.20000,0.003042
84788,2008-05-15,73.55000,76.32000,76.12000,0.011160
84788,2008-05-16,74.86000,76.83000,76.46000,0.002444
84788,2008-05-19,78.86000,84.75000,82.29000,-0.000218
84788,2008-05-20,80.03000,82.70000,80.72000,-0.005979
84788,2008-05-21,77.50000,81.15000,78.30000,-0.015336
84788,2008-05-22,78.00000,79.69000,79.26000,0.002913
84788,2008-05-23,77.43000,78.87000,78.35000,-0.011537
84788,2008-05-27,77.97000,80.90000,80.62000,0.004890
84788,2008-05-28,78.99000,80.79000,80.08000,0.005731
84788,2008-05-29,80.17000,81.96000,80.35000,0.004398
84788,2008-05-30,80.30000,81.77000,81.62000,0.003259
84788,2008-06-02,80.05000,81.57000,80.23000,-0.008973
84788,2008-06-03,79.26000,81.89000,80.11000,-0.004849
84788,2008-06-04,79.72000,81.82000,81.50000,-0.000875
84788,2008-06-05,81.80000,84.88000,84.51000,0.020267
84788,2008-06-06,80.56000,83.64000,80.63000,-0.026706
84788,2008-06-09,78.12000,81.53000,79.43000,-0.000595
84788,2008-06-10,78.20000,81.04000,79.62000,-0.005030
84788,2008-06-11,77.03000,80.00000,77.28000,-0.015201
84788,2008-06-12,75.01000,79.05000,76.15000,0.001469
84788,2008-06-13,76.70000,80.00000,79.17000,0.014706
84788,2008-06-16,78.41000,82.53000,81.70000,0.003269
84788,2008-06-17,82.80000,84.30000,82.97000,-0.003948
84788,2008-06-18,81.32000,83.17000,82.52000,-0.008270
84788,2008-06-19,81.50000,84.47000,84.26000,0.002404
84788,2008-06-20,80.51000,83.46000,81.10000,-0.017501
84788,2008-06-23,79.55000,82.15000,80.68000,-0.000861
84788,2008-06-24,77.63000,80.79000,79.64000,-0.006232
84788,2008-06-25,79.52000,82.15000,80.51000,0.006273
84788,2008-06-26,76.00000,79.89000,76.30000,-0.026181
84788,2008-06-27,72.62000,76.07000,74.66000,-0.002492
84788,2008-06-30,73.21000,76.12000,73.33000,-0.001020
84788,2008-07-01,70.52000,74.23000,73.62000,0.001815
84788,2008-07-02,71.38000,74.41000,71.44000,-0.020998
84788,2008-07-03,70.52000,73.84000,72.00000,-0.002418
84788,2008-07-07,70.76000,74.40000,72.49000,-0.008580
84788,2008-07-08,71.75000,75.49000,75.04000,0.017020
84788,2008-07-09,70.48000,74.90000,70.61000,-0.019383
84788,2008-07-10,67.99000,71.77000,70.63000,0.007644
84788,2008-07-11,66.74000,69.99000,68.54000,-0.008282
